Date,Open,High,Low,Close,Adj Close,Volume,short_SMA,long_SMA,Name
2016-07-24,655.4099731445312,663.1099853515625,652.7930297851562,661.2849731445312,661.2849731445312,118184000,673.2459802246094,493.5222248840332,Bitcoin
2016-07-25,661.2630004882812,661.8280029296875,653.39501953125,654.0969848632812,654.0969848632812,78176496,674.8263806152344,494.53753494262696,Bitcoin
2016-07-26,654.2260131835938,656.2249755859375,645.8790283203125,651.7839965820312,651.7839965820312,225135008,676.2214807128906,495.50398986816407,Bitcoin
2016-07-27,651.6270141601562,657.4559936523438,648.447021484375,654.3519897460938,654.3519897460938,147460992,677.5654211425781,496.5180697631836,Bitcoin
2016-07-28,654.4920043945312,657.594970703125,654.4920043945312,655.0349731445312,655.0349731445312,86428400,679.0605407714844,497.56449966430665,Bitcoin
2016-07-29,655.1110229492188,657.7960205078125,654.7860107421875,656.9920043945312,656.9920043945312,60703500,680.5724011230469,498.6001698303223,Bitcoin
2016-07-30,657.0120239257812,658.2230224609375,654.208984375,655.0469970703125,655.0469970703125,38456100,682.1543212890625,499.65037490844725,Bitcoin
2016-07-31,655.0999755859375,655.2849731445312,624.364990234375,624.6810302734375,624.6810302734375,110818000,683.1177001953125,500.75086975097656,Bitcoin
2016-08-01,624.6019897460938,626.1190185546875,605.8839721679688,606.27197265625,606.27197265625,121887000,681.9432006835938,501.71484481811524,Bitcoin
2016-08-02,606.39697265625,612.8480224609375,531.333984375,547.4650268554688,547.4650268554688,330932992,679.8800805664063,502.62780990600584,Bitcoin
2016-08-03,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,566.35498046875,207982000,677.2571997070313,503.541824798584,Bitcoin
2016-08-04,566.3289794921875,579.4959716796875,565.7769775390625,578.2890014648438,578.2890014648438,125292000,674.9210595703125,504.48447967529296,Bitcoin
2016-08-05,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,575.0430297851562,66127900,671.0122399902343,505.4353646850586,Bitcoin
2016-08-06,575.030029296875,588.39599609375,569.468994140625,587.7780151367188,587.7780151367188,80797296,667.2730395507813,506.4386946105957,Bitcoin
2016-08-07,587.77099609375,597.5130004882812,586.8159790039062,592.6900024414062,592.6900024414062,82398400,663.6634997558593,507.299924621582,Bitcoin
2016-08-08,592.7360229492188,592.9940185546875,588.0469970703125,591.0540161132812,591.0540161132812,61194100,660.1909606933593,508.1505096435547,Bitcoin
2016-08-09,591.0380249023438,591.0910034179688,584.7930297851562,587.801025390625,587.801025390625,92228096,656.7311010742187,509.053914642334,Bitcoin
2016-08-10,587.6480102539062,599.9840087890625,586.3709716796875,592.10302734375,592.10302734375,102905000,654.0131213378907,510.08111968994143,Bitcoin
2016-08-11,592.1240234375,597.5419921875,589.1199951171875,589.1199951171875,589.1199951171875,74514400,652.3905615234376,511.0414047241211,Bitcoin
2016-08-12,588.7979736328125,589.9099731445312,583.8109741210938,587.5590209960938,587.5590209960938,69218000,651.6022204589843,511.9793696594238,Bitcoin
2016-08-13,587.3569946289062,589.7739868164062,584.97900390625,585.5880126953125,585.5880126953125,43563000,649.7631604003906,512.9394096374511,Bitcoin
2016-08-14,585.5889892578125,585.666015625,564.781005859375,570.4730224609375,570.4730224609375,60851100,647.6418603515625,513.8835247802734,Bitcoin
2016-08-15,570.4940185546875,573.5800170898438,563.239990234375,567.239990234375,567.239990234375,57262300,645.7938610839843,514.7739147949219,Bitcoin
2016-08-16,567.2429809570312,581.7379760742188,566.7160034179688,577.4390258789062,577.4390258789062,58405200,644.3231201171875,515.7607096862793,Bitcoin
2016-08-17,577.760986328125,580.8939819335938,571.4299926757812,573.2160034179688,573.2160034179688,54443000,642.7560400390626,516.7605946350097,Bitcoin
2016-08-18,573.7069702148438,577.7919921875,573.4299926757812,574.3179931640625,574.3179931640625,59896600,641.4182397460937,517.7478196716309,Bitcoin
2016-08-19,574.3389892578125,578.2379760742188,574.1820068359375,575.6300048828125,575.6300048828125,50631600,639.4749389648438,518.748649597168,Bitcoin
2016-08-20,576.083984375,582.8179931640625,575.4569702148438,581.697021484375,581.697021484375,45301400,637.4082189941406,519.783324584961,Bitcoin
2016-08-21,581.9390258789062,584.1580200195312,580.218017578125,581.3079833984375,581.3079833984375,38299400,635.0173388671875,520.8293646240235,Bitcoin
2016-08-22,581.3109741210938,588.447998046875,580.593994140625,586.7529907226562,586.7529907226562,72844000,632.6869384765625,521.8135646057129,Bitcoin
2016-08-23,586.77099609375,589.4739990234375,581.6339721679688,583.4149780273438,583.4149780273438,85349200,630.8031787109375,522.805464630127,Bitcoin
2016-08-24,583.4119873046875,583.5900268554688,579.85498046875,580.1820068359375,580.1820068359375,56328200,628.8051586914063,523.7902597045899,Bitcoin
2016-08-25,580.1799926757812,580.4509887695312,575.1669921875,577.760986328125,577.760986328125,136130000,626.7762182617188,524.7881596374511,Bitcoin
2016-08-26,577.7529907226562,580.6229858398438,576.8579711914062,579.6510009765625,579.6510009765625,48856800,624.7400378417968,525.7918795776367,Bitcoin
2016-08-27,579.4520263671875,579.844970703125,568.6300048828125,569.947021484375,569.947021484375,59698300,623.0027978515625,526.804874420166,Bitcoin
2016-08-28,569.8300170898438,574.0380249023438,569.739990234375,573.9119873046875,573.9119873046875,86301600,621.15587890625,527.7476495361328,Bitcoin
2016-08-29,574.0709838867188,576.2780151367188,573.4650268554688,574.1069946289062,574.1069946289062,110398000,619.6355590820312,528.7133895874024,Bitcoin
2016-08-30,574.114013671875,578.3569946289062,574.114013671875,577.5029907226562,577.5029907226562,70342400,618.0101184082031,529.6804045104981,Bitcoin
2016-08-31,577.5910034179688,577.8610229492188,573.6420288085938,575.4719848632812,575.4719848632812,75840896,616.0621594238281,530.6104096984864,Bitcoin
2016-09-01,575.5460205078125,576.3109741210938,571.8140258789062,572.302978515625,572.302978515625,76923400,614.2143786621094,531.4558145141601,Bitcoin
2016-09-02,572.4099731445312,575.6430053710938,570.8109741210938,575.5369873046875,575.5369873046875,79910800,612.46919921875,532.2821244812012,Bitcoin
2016-09-03,575.5549926757812,599.5,574.0560302734375,598.2119750976562,598.2119750976562,159014000,611.1176586914063,533.23489944458,Bitcoin
2016-09-04,598.5900268554688,611.8369750976562,596.8480224609375,608.6339721679688,608.6339721679688,97942896,610.0251977539062,534.1882493591309,Bitcoin
2016-09-05,608.989990234375,609.0549926757812,602.2420043945312,606.5900268554688,606.5900268554688,82446800,608.5589978027343,535.1035443115235,Bitcoin
2016-09-06,606.5059814453125,610.8300170898438,605.0910034179688,610.4359741210938,610.4359741210938,78529104,607.1444982910157,536.0421743774414,Bitcoin
2016-09-07,610.572998046875,614.5449829101562,608.5130004882812,614.5440063476562,614.5440063476562,75032400,605.9698583984375,536.9049792480469,Bitcoin
2016-09-08,614.635009765625,628.77001953125,613.843994140625,626.3159790039062,626.3159790039062,86713000,605.0866784667969,537.8085993957519,Bitcoin
2016-09-09,626.3519897460938,626.8300170898438,620.2630004882812,622.8610229492188,622.8610229492188,64550200,604.2988989257813,538.7475244140625,Bitcoin
2016-09-10,622.927001953125,625.094970703125,622.39501953125,623.5089721679688,623.5089721679688,45016800,603.4691381835937,539.6737092590332,Bitcoin
2016-09-11,623.4240112304688,628.8179931640625,600.5059814453125,606.718994140625,606.718994140625,73610800,602.9181774902344,540.6900492858887,Bitcoin
2016-09-12,607.0050048828125,608.458984375,605.4110107421875,608.2429809570312,608.2429809570312,72812304,601.8251574707032,541.5937492370606,Bitcoin
2016-09-13,608.0250244140625,611.1929931640625,606.9249877929688,609.2410278320312,609.2410278320312,86920600,600.8124572753907,542.4889541625977,Bitcoin
2016-09-14,608.8410034179688,611.9520263671875,608.4099731445312,610.6840209960938,610.6840209960938,47877700,599.9269982910156,543.3775593566894,Bitcoin
2016-09-15,610.5880126953125,611.0859985351562,607.155029296875,607.155029296875,607.155029296875,59464600,598.9995983886719,544.2545742797852,Bitcoin
2016-09-16,607.2459716796875,609.260986328125,606.7349853515625,606.9730224609375,606.9730224609375,64963400,598.0329187011719,545.0933442687988,Bitcoin
2016-09-17,607.218017578125,607.8599853515625,605.1920166015625,605.9840087890625,605.9840087890625,37140300,597.0341979980469,545.934379119873,Bitcoin
2016-09-18,606.2830200195312,610.1580200195312,605.8560180664062,609.8740234375,609.8740234375,48679400,596.0728979492187,546.8055842590333,Bitcoin
2016-09-19,609.8709716796875,610.9320068359375,608.27001953125,609.2269897460938,609.2269897460938,54796400,595.1858386230468,547.7333793640137,Bitcoin
2016-09-20,609.2540283203125,609.5250244140625,607.93798828125,608.31201171875,608.31201171875,72710896,594.8539587402344,548.6551144409179,Bitcoin
2016-09-21,603.5880126953125,603.5880126953125,595.8829956054688,597.1489868164062,597.1489868164062,82776200,594.6687585449218,549.6167695617676,Bitcoin
2016-09-22,597.2789916992188,598.4869995117188,596.2130126953125,596.2979736328125,596.2979736328125,67085300,595.171298828125,550.5496694946289,Bitcoin
2016-09-23,596.198974609375,603.2050170898438,595.7860107421875,602.8419799804688,602.8419799804688,51067000,595.6454797363281,551.4861096191406,Bitcoin
2016-09-24,602.9609985351562,604.5800170898438,602.0449829101562,602.625,602.625,35359500,596.1714599609375,552.4277946472168,Bitcoin
2016-09-25,602.7490234375,603.3809814453125,599.7109985351562,600.8259887695312,600.8259887695312,33977800,596.4711596679688,553.3645394897461,Bitcoin
2016-09-26,600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,608.0430297851562,59153800,596.683759765625,554.3176945495605,Bitcoin
2016-09-27,608.02197265625,608.2479858398438,604.1099853515625,606.166015625,606.166015625,49422400,596.9888391113282,555.2393045043946,Bitcoin
2016-09-28,606.2429809570312,606.5900268554688,604.6069946289062,604.72802734375,604.72802734375,48722600,597.2988195800781,556.1632795715332,Bitcoin
2016-09-29,605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,605.6929931640625,55658600,597.4356188964844,557.1143794250488,Bitcoin
2016-09-30,605.7150268554688,609.7349853515625,604.1420288085938,609.7349853515625,609.7349853515625,56122400,597.6794787597656,558.0796343994141,Bitcoin
2016-10-01,609.9290161132812,615.2369995117188,609.9290161132812,613.9829711914062,613.9829711914062,56357000,598.1860192871094,559.0651643371582,Bitcoin
2016-10-02,613.947998046875,614.0050048828125,609.6820068359375,610.8920288085938,610.8920288085938,39249800,598.6706396484375,560.0467593383789,Bitcoin
2016-10-03,610.968017578125,612.5679931640625,610.4550170898438,612.1329956054688,612.1329956054688,46798300,599.2086791992188,561.0046142578125,Bitcoin
2016-10-04,612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,610.2039794921875,49801600,599.9781591796875,561.9621493530274,Bitcoin
2016-10-05,610.218017578125,613.8140258789062,609.6170043945312,612.510986328125,612.510986328125,68077504,600.6196801757812,562.9762994384765,Bitcoin
2016-10-06,612.469970703125,613.8189697265625,611.468994140625,613.02099609375,613.02099609375,56812100,601.2781799316406,563.9722692871094,Bitcoin
2016-10-07,612.6079711914062,617.9119873046875,611.8209838867188,617.1209716796875,617.1209716796875,64071400,602.0805798339844,564.9947392272949,Bitcoin
2016-10-08,617.3410034179688,619.8489990234375,617.3410034179688,619.1079711914062,619.1079711914062,42345900,602.9128002929688,566.0021092224121,Bitcoin
2016-10-09,619.1719970703125,619.197998046875,616.6069946289062,616.7520141601562,616.7520141601562,39243400,603.640400390625,567.001759185791,Bitcoin
2016-10-10,616.822021484375,621.3179931640625,616.197021484375,618.9940185546875,618.9940185546875,67481104,604.3835998535156,568.0149491882324,Bitcoin
2016-10-11,619.2379760742188,642.0800170898438,618.5,641.072021484375,641.072021484375,103590000,605.456240234375,569.1349493408203,Bitcoin
2016-10-12,640.8709716796875,641.3369750976562,635.9650268554688,636.1920166015625,636.1920166015625,92370200,606.4934997558594,570.24669921875,Bitcoin
2016-10-13,636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,636.7860107421875,61620700,607.598359375,571.296879272461,Bitcoin
2016-10-14,637.0079956054688,641.2849731445312,637.0079956054688,640.3779907226562,640.3779907226562,58144600,608.8150390625,572.369019165039,Bitcoin
2016-10-15,640.3109741210938,642.1019897460938,637.3900146484375,638.64599609375,638.64599609375,39035400,610.044619140625,573.4485140991211,Bitcoin
2016-10-16,639.0830078125,642.8980102539062,638.9010009765625,641.6309814453125,641.6309814453125,40298100,611.3056799316406,574.5788340759277,Bitcoin
2016-10-17,641.8179931640625,642.3280029296875,638.6630249023438,639.1929931640625,639.1929931640625,58063600,612.6714794921875,575.6986291503906,Bitcoin
2016-10-18,639.4110107421875,640.7360229492188,635.9959716796875,637.9600219726562,637.9600219726562,65546700,613.9606396484374,576.8114442443848,Bitcoin
2016-10-19,638.1339721679688,638.8740234375,628.0130004882812,630.52001953125,630.52001953125,69381696,615.1709802246094,577.8954093933105,Bitcoin
2016-10-20,630.6630249023438,631.9169921875,628.2579956054688,630.8569946289062,630.8569946289062,56957300,616.252099609375,578.9470944213867,Bitcoin
2016-10-21,630.8250122070312,634.093994140625,630.6939697265625,632.8280029296875,632.8280029296875,55951000,617.4077600097656,580.0058494567871,Bitcoin
2016-10-22,633.135986328125,658.197021484375,632.8499755859375,657.2940063476562,657.2940063476562,78556496,619.0588403320312,581.175549621582,Bitcoin
2016-10-23,657.6209716796875,661.1290283203125,653.885986328125,657.0709838867188,657.0709838867188,54474600,620.2914208984375,582.3585597229004,Bitcoin
2016-10-24,657.1610107421875,657.2520141601562,652.594970703125,653.760986328125,653.760986328125,62218200,621.1997216796875,583.5265347290039,Bitcoin
2016-10-25,654.0020141601562,664.4240112304688,653.697998046875,657.5880126953125,657.5880126953125,90378800,622.3071020507813,584.721849822998,Bitcoin
2016-10-26,657.677978515625,679.72802734375,657.677978515625,678.3040161132812,678.3040161132812,88877104,623.6850622558594,586.0160350036621,Bitcoin
2016-10-27,678.2139892578125,688.593994140625,678.0399780273438,688.31298828125,688.31298828125,96105296,625.1660424804687,587.3468299865723,Bitcoin
2016-10-28,688.0,690.4439697265625,684.1619873046875,689.6510009765625,689.6510009765625,81145504,626.399521484375,588.6853547668456,Bitcoin
2016-10-29,690.2890014648438,720.4019775390625,690.052001953125,714.47900390625,714.47900390625,134760992,628.2709606933594,590.1509796142578,Bitcoin
2016-10-30,714.1179809570312,714.1179809570312,696.4749755859375,701.864013671875,701.864013671875,100665000,630.0514208984375,591.5882795715332,Bitcoin
2016-10-31,702.6400146484375,709.2890014648438,691.6820068359375,700.9719848632812,700.9719848632812,97064400,631.6608410644532,593.0078695678711,Bitcoin
2016-11-01,701.3369750976562,736.4520263671875,701.3369750976562,729.7930297851562,729.7930297851562,130527000,634.2207019042969,594.540489654541,Bitcoin
2016-11-02,730.0659790039062,740.8289794921875,722.3489990234375,740.8289794921875,740.8289794921875,84865200,636.8134216308594,596.081509552002,Bitcoin
2016-11-03,742.3460083007812,745.7730102539062,678.156005859375,688.7000122070312,688.7000122070312,172808000,639.4898413085938,597.6535195922852,Bitcoin
2016-11-04,689.1240234375,706.9299926757812,685.56298828125,703.2349853515625,703.2349853515625,99907696,641.4067211914063,599.0417996215821,Bitcoin
2016-11-05,703.5250244140625,707.510009765625,697.739013671875,703.4180297851562,703.4180297851562,53752300,643.3717016601563,600.3992497253417,Bitcoin
2016-11-06,703.81201171875,714.2579956054688,699.5599975585938,711.52197265625,711.52197265625,59902200,645.4996618652344,601.7552697753906,Bitcoin
2016-11-07,710.7360229492188,710.7360229492188,699.9030151367188,703.1309814453125,703.1309814453125,65047100,647.5112219238281,603.0562098693848,Bitcoin
2016-11-08,703.0889892578125,712.9869995117188,702.3900146484375,709.8480224609375,709.8480224609375,79660800,649.5523217773438,604.3720948791504,Bitcoin
2016-11-09,709.8250122070312,740.0460205078125,708.6099853515625,723.2730102539062,723.2730102539062,132429000,652.1627416992187,605.8209149169921,Bitcoin
2016-11-10,722.843994140625,723.0180053710938,711.2100219726562,715.5339965820312,715.5339965820312,68807800,654.5513415527344,607.135274963379,Bitcoin
2016-11-11,715.5549926757812,718.3179931640625,714.4099731445312,716.4110107421875,716.4110107421875,63119700,656.9479614257813,608.3937649536133,Bitcoin
2016-11-12,716.7520141601562,717.1480102539062,704.0349731445312,705.0540161132812,705.0540161132812,64622500,659.2268212890625,609.6396800231934,Bitcoin
2016-11-13,705.1959838867188,705.2570190429688,687.3150024414062,702.031005859375,702.031005859375,80318096,661.240361328125,610.8305700683594,Bitcoin
2016-11-14,701.9970092773438,706.2839965820312,699.8079833984375,705.02099609375,705.02099609375,62993000,663.2984216308594,612.1142350769043,Bitcoin
2016-11-15,705.7940063476562,715.718017578125,705.260009765625,711.6190185546875,711.6190185546875,72038496,665.449921875,613.4159051513672,Bitcoin
2016-11-16,711.1669921875,747.614990234375,709.0390014648438,744.197998046875,744.197998046875,141294000,668.2372619628907,614.8760450744629,Bitcoin
2016-11-17,744.8759765625,755.64501953125,739.510986328125,740.9769897460938,740.9769897460938,108579000,671.2183618164063,616.3918751525879,Bitcoin
2016-11-18,740.7050170898438,752.8820190429688,736.8900146484375,751.5850219726562,751.5850219726562,87363104,674.1395227050781,617.8940602111817,Bitcoin
2016-11-19,751.8330078125,756.2369995117188,744.4669799804688,751.6160278320312,751.6160278320312,110608000,677.0695629882813,619.4197602844238,Bitcoin
2016-11-20,751.8790283203125,755.47998046875,717.9439697265625,731.0260009765625,731.0260009765625,154116000,679.8744226074218,620.9452702331542,Bitcoin
2016-11-21,731.2650146484375,741.7219848632812,730.510009765625,739.2479858398438,739.2479858398438,60802400,682.4287622070312,622.4113500976563,Bitcoin
2016-11-22,739.6430053710938,753.8699951171875,736.5269775390625,751.3469848632812,751.3469848632812,129906000,685.2548022460937,623.8738250732422,Bitcoin
2016-11-23,751.7410278320312,752.25,738.9240112304688,744.593994140625,744.593994140625,76543800,688.0587219238281,625.3317001342773,Bitcoin
2016-11-24,744.6199951171875,746.8319702148438,733.489990234375,740.2890014648438,740.2890014648438,85919296,690.7190808105469,626.768775024414,Bitcoin
2016-11-25,740.4420166015625,741.6489868164062,734.5910034179688,741.6489868164062,741.6489868164062,67807600,693.2756811523437,628.164615020752,Bitcoin
2016-11-26,741.510986328125,742.2139892578125,729.625,735.3820190429688,735.3820190429688,54962700,695.7617211914062,629.5660400390625,Bitcoin
2016-11-27,735.43701171875,739.0180053710938,731.0850219726562,732.0349731445312,732.0349731445312,52601800,698.1451013183594,630.9882501220703,Bitcoin
2016-11-28,732.4840087890625,738.0059814453125,732.4840087890625,735.81298828125,735.81298828125,61888600,700.5212609863281,632.4035350036621,Bitcoin
2016-11-29,736.3289794921875,737.4710083007812,734.5590209960938,735.60400390625,735.60400390625,68511104,702.8443212890625,633.8056150817871,Bitcoin
2016-11-30,736.2839965820312,747.9290161132812,736.2650146484375,745.6909790039062,745.6909790039062,84070800,704.9613012695313,635.2610801696777,Bitcoin
2016-12-01,746.0460205078125,758.2750244140625,746.0460205078125,756.7739868164062,756.7739868164062,80461904,707.3000622558594,636.7589953613282,Bitcoin
2016-12-02,757.5449829101562,781.2960205078125,757.5449829101562,777.9439697265625,777.9439697265625,127605000,710.1493225097656,638.374475402832,Bitcoin
2016-12-03,778.2479858398438,778.2479858398438,764.8560180664062,771.155029296875,771.155029296875,69547296,712.8885827636718,639.9903553771973,Bitcoin
2016-12-04,771.6380004882812,773.8720092773438,768.1610107421875,773.8720092773438,773.8720092773438,60557900,715.5239831542968,641.5797254943848,Bitcoin
2016-12-05,773.3939819335938,773.468017578125,751.7130126953125,758.7000122070312,758.7000122070312,106363000,718.1353833007812,643.173900604248,Bitcoin
2016-12-06,758.719970703125,765.6220092773438,758.719970703125,764.2239990234375,764.2239990234375,116218000,720.6012634277344,644.7817407226562,Bitcoin
2016-12-07,764.2109985351562,771.5430297851562,759.75,768.1320190429688,768.1320190429688,96426096,723.2174035644531,646.4205657958985,Bitcoin
2016-12-08,768.0759887695312,774.697998046875,765.9459838867188,770.8099975585938,770.8099975585938,80111904,725.9338830566406,648.0769207763672,Bitcoin
2016-12-09,769.9439697265625,774.5280151367188,769.6489868164062,772.7940063476562,772.7940063476562,68705296,728.786103515625,649.7278358459473,Bitcoin
2016-12-10,773.0230102539062,777.0919799804688,772.9099731445312,774.6500244140625,774.6500244140625,53843100,731.6460632324219,651.377795715332,Bitcoin
2016-12-11,774.7520141601562,774.7979736328125,765.4119873046875,769.7310180664062,769.7310180664062,57313400,733.9780822753906,653.0002955627441,Bitcoin
2016-12-12,770.0399780273438,781.9219970703125,770.0399780273438,780.0869750976562,780.0869750976562,76571000,736.3939416503906,654.6416854858398,Bitcoin
2016-12-13,780.64697265625,788.4600219726562,777.9619750976562,780.5560302734375,780.5560302734375,81645600,739.0181018066406,656.1932406616211,Bitcoin
2016-12-14,780.0050048828125,782.0339965820312,776.8389892578125,781.4810180664062,781.4810180664062,75979000,741.3703015136718,657.4360455322266,Bitcoin
2016-12-15,780.0700073242188,781.4349975585938,777.802001953125,778.0880126953125,778.0880126953125,81580096,743.4044409179687,658.5734204101562,Bitcoin
2016-12-16,778.9630126953125,785.031982421875,778.9630126953125,784.906982421875,784.906982421875,83608200,745.3332006835938,659.7768353271484,Bitcoin
2016-12-17,785.166015625,792.5089721679688,784.864013671875,790.8289794921875,790.8289794921875,78989800,747.3745007324219,661.0062902832032,Bitcoin
2016-12-18,791.0079956054688,794.7369995117188,788.0260009765625,790.530029296875,790.530029296875,60524400,748.861201171875,662.2645751953125,Bitcoin
2016-12-19,790.6920166015625,793.6110229492188,790.3200073242188,792.7139892578125,792.7139892578125,74886400,750.4510620117187,663.5308703613281,Bitcoin
2016-12-20,792.2470092773438,801.3369750976562,791.4970092773438,800.8759765625,800.8759765625,99629296,752.292021484375,664.664365234375,Bitcoin
2016-12-21,800.6439819335938,834.281005859375,799.405029296875,834.281005859375,834.281005859375,155576000,754.2486010742188,665.885110168457,Bitcoin
2016-12-22,834.1799926757812,875.781982421875,834.1489868164062,864.5399780273438,864.5399780273438,200027008,756.9476611328125,667.3499801635742,Bitcoin
2016-12-23,864.8880004882812,925.1170043945312,864.677001953125,921.9840087890625,921.9840087890625,275564000,760.534541015625,669.0432153320312,Bitcoin
2016-12-24,922.1799926757812,923.47900390625,886.3350219726562,898.822021484375,898.822021484375,137727008,764.8655212402343,670.7093154907227,Bitcoin
2016-12-25,899.6519775390625,899.6519775390625,862.4240112304688,896.1829833984375,896.1829833984375,143664992,768.7083605957031,672.2933804321289,Bitcoin
2016-12-26,896.905029296875,913.1840209960938,896.8980102539062,907.6099853515625,907.6099853515625,123771000,772.6868811035156,673.948285522461,Bitcoin
2016-12-27,908.35400390625,940.0479736328125,904.2550048828125,933.197998046875,933.197998046875,167308000,777.2731201171875,675.7528903198242,Bitcoin
2016-12-28,934.8309936523438,975.9210205078125,934.8309936523438,975.9210205078125,975.9210205078125,236630000,782.5318005371093,677.5969152832031,Bitcoin
2016-12-29,975.125,979.39697265625,954.5029907226562,973.4970092773438,973.4970092773438,199320000,787.3188195800781,679.0696801757813,Bitcoin
2016-12-30,972.5349731445312,972.5349731445312,934.8330078125,961.2379760742188,961.2379760742188,187474000,792.3091589355469,680.3523348999023,Bitcoin
2016-12-31,960.6270141601562,963.7429809570312,947.2360229492188,963.7429809570312,963.7429809570312,99135104,797.2176586914062,681.6485296630859,Bitcoin
2017-01-01,963.6580200195312,1003.0800170898438,958.698974609375,998.3250122070312,998.3250122070312,147775008,802.936298828125,683.1824148559571,Bitcoin
2017-01-02,998.6170043945312,1031.3900146484375,996.7020263671875,1021.75,1021.75,222184992,809.4589587402344,684.4707550048828,Bitcoin
2017-01-03,1021.5999755859375,1044.0799560546875,1021.5999755859375,1043.8399658203125,1043.8399658203125,185168000,816.2148779296875,685.8143746948242,Bitcoin
2017-01-04,1044.4000244140625,1159.4200439453125,1044.4000244140625,1154.72998046875,1154.72998046875,344945984,825.0889184570312,687.7215249633789,Bitcoin
2017-01-05,1156.72998046875,1191.0999755859375,910.4169921875,1013.3800048828125,1013.3800048828125,510199008,833.9586181640625,689.8439199829102,Bitcoin
2017-01-06,1014.239990234375,1046.81005859375,883.9439697265625,902.2009887695312,902.2009887695312,351876000,839.7819189453126,691.2575503540039,Bitcoin
2017-01-07,903.4869995117188,908.5850219726562,823.5560302734375,908.5850219726562,908.5850219726562,279550016,842.8959790039063,692.1210604858398,Bitcoin
2017-01-08,908.1749877929688,942.7239990234375,887.2490234375,911.198974609375,911.198974609375,158715008,846.6257189941406,693.4413305664062,Bitcoin
2017-01-09,913.2440185546875,913.6859741210938,879.8070068359375,902.8280029296875,902.8280029296875,141876992,849.7898388671875,694.8631253051758,Bitcoin
2017-01-10,902.4400024414062,914.8729858398438,901.0599975585938,907.6790161132812,907.6790161132812,115808000,853.2528588867187,696.0288552856446,Bitcoin
2017-01-11,908.114990234375,919.447998046875,762.7650146484375,777.7570190429688,777.7570190429688,310928992,856.5644189453125,697.1674401855469,Bitcoin
2017-01-12,775.177978515625,826.2459716796875,755.7559814453125,804.833984375,804.833984375,222326000,858.0443383789062,697.9687701416016,Bitcoin
2017-01-13,803.7369995117188,829.0009765625,780.0029907226562,823.9840087890625,823.9840087890625,168968000,859.6877185058594,698.8373999023438,Bitcoin
2017-01-14,825.1420288085938,835.0850219726562,812.4559936523438,818.4119873046875,818.4119873046875,93063296,861.5564392089843,699.7165850830078,Bitcoin
2017-01-15,818.1420288085938,823.3070068359375,812.8709716796875,821.7979736328125,821.7979736328125,71013600,863.1782995605469,700.6097100830078,Bitcoin
2017-01-16,821.7830200195312,834.530029296875,820.27099609375,831.5339965820312,831.5339965820312,82755200,865.0885400390625,701.4053451538086,Bitcoin
2017-01-17,830.9459838867188,910.5609741210938,830.7960205078125,907.93798828125,907.93798828125,155095008,868.5396398925782,702.527380065918,Bitcoin
2017-01-18,909.3729858398438,917.4990234375,858.3040161132812,886.6179809570312,886.6179809570312,225676992,872.1402001953124,703.5963650512696,Bitcoin
2017-01-19,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,899.072998046875,105625000,875.2739001464844,704.5945950317383,Bitcoin
2017-01-20,898.1719970703125,899.3980102539062,887.0079956054688,895.0260009765625,895.0260009765625,86728400,878.0963598632812,705.6732751464843,Bitcoin
2017-01-21,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,921.7890014648438,111158000,881.0177795410157,706.8926550292969,Bitcoin
2017-01-22,922.2050170898438,937.5250244140625,897.5640258789062,924.6729736328125,924.6729736328125,116573000,884.2033203125,708.1707901000976,Bitcoin
2017-01-23,925.4990234375,928.2659912109375,916.7379760742188,921.0120239257812,921.0120239257812,73588600,887.2911999511718,709.3999600219727,Bitcoin
2017-01-24,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,892.68701171875,111349000,890.3047399902343,710.6871502685547,Bitcoin
2017-01-25,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,901.5419921875,120831000,893.0573400878907,711.8714904785156,Bitcoin
2017-01-26,902.39501953125,919.3259887695312,902.2239990234375,917.5859985351562,917.5859985351562,131958000,896.0129992675782,713.206650390625,Bitcoin
2017-01-27,918.3590087890625,923.2230224609375,915.8460083007812,919.75,919.75,125594000,898.9834997558594,714.5246203613282,Bitcoin
2017-01-28,919.8109741210938,923.9110107421875,919.8109741210938,921.5900268554688,921.5900268554688,68979600,901.9711596679688,715.7678805541992,Bitcoin
2017-01-29,922.0670166015625,923.4180297851562,919.1480102539062,919.4959716796875,919.4959716796875,60851700,904.8976806640625,717.0414706420898,Bitcoin
2017-01-30,920.1510009765625,923.0479736328125,919.4739990234375,920.3820190429688,920.3820190429688,78227296,907.8626806640625,718.3422006225586,Bitcoin
2017-01-31,920.958984375,972.0189819335938,920.958984375,970.4030151367188,970.4030151367188,164582000,911.6646203613282,719.8669104003907,Bitcoin
